viewer_id,category,device_type,time_of_day,country,upload_day_of_week,watch_time_ratio,sentiment_score,likes_ratio,comment_count,shares,replay_count,video_length_min,subscriber_before,notification_clicked,commented,shared,session_depth,random_noise,thumbnail_hue,recommended
V00859,Gaming,Mobile,Afternoon,IN,Thu,0.4386,-0.3119,0.0852,9,3,1,12,0,1,1,1,3,-1.3322,196,0
V00860,Tech Reviews,Mobile,Morning,AU,Thu,0.4087,0.3126,0.2027,4,2,1,10,1,1,1,1,4,0.3518,357,1
V00861,Vlogs,Desktop,Afternoon,UK,Thu,0.6993,-0.2326,0.25,6,0,2,20,1,1,1,0,3,-0.7087,141,1
V00862,Vlogs,Desktop,Morning,AU,Sun,0.322,-0.2858,0.1546,1,0,0,5,0,0,1,0,4,0.0062,240,1
V00863,Vlogs,Mobile,Evening,UK,Tue,0.7931,0.2721,0.1694,2,0,2,15,1,0,1,0,4,-0.2195,33,1
V00864,Vlogs,Mobile,Afternoon,US,Thu,0.3586,-0.0102,0.0305,14,3,2,12,0,1,1,1,3,-1.1101,202,1
V00865,Vlogs,Desktop,Night,CA,Tue,0.7588,0.4112,0.1035,5,1,1,15,0,1,1,1,7,-0.7351,289,1
V00866,Gaming,Mobile,Afternoon,UK,Sat,0.7686,0.2195,0.25,3,0,3,5,1,0,1,0,3,-0.463,207,1
V00867,Gaming,Mobile,Afternoon,BR,Tue,0.4904,0.0495,0.0998,4,0,0,15,1,0,1,0,5,1.7451,167,0
V00868,Tech Reviews,Mobile,Afternoon,UK,Wed,0.6731,-0.3679,0.2305,10,0,0,3,1,0,1,0,4,-0.5336,341,0
V00869,Comedy,Mobile,Morning,NG,Fri,0.8257,-0.0441,0.1456,9,0,4,15,1,0,1,0,4,-1.8963,98,0
V00870,Education,Mobile,Night,NG,Sun,0.7572,-0.0301,0.0713,6,0,1,10,1,1,1,0,5,-0.7406,151,1
V00871,Education,Mobile,Morning,US,Fri,0.6042,-0.1856,0.0275,4,1,2,10,0,0,1,1,3,-1.7625,17,0
V00872,Music,Mobile,Night,AU,Fri,0.7498,0.155,0.25,5,0,0,20,0,1,1,0,2,-1.0442,193,1
V00873,Vlogs,Mobile,Night,UK,Sun,0.3152,-0.156,0.1663,7,1,1,60,1,0,1,1,3,-2.4375,225,1
V00874,Gaming,Mobile,Evening,NG,Thu,0.6484,0.2178,0.1366,7,1,2,12,0,1,1,1,2,-0.6215,0,1
V00875,Gaming,Mobile,Evening,IN,Fri,0.5488,0.3714,0.151,16,0,0,15,0,0,1,0,2,0.3732,245,1
V00876,Music,Mobile,Evening,CA,Wed,0.3249,-0.0339,0.0068,4,1,1,10,0,0,1,1,5,-0.413,333,0
V00877,Music,TV,Afternoon,IN,Tue,0.8694,0.4417,0.2192,5,0,0,15,0,0,1,0,3,-0.3599,257,1
V00878,Gaming,Mobile,Evening,US,Sat,0.7191,-0.2373,0.1035,4,1,1,5,1,0,1,1,2,2.5528,351,0
V00879,Education,Mobile,Morning,US,Thu,0.5626,-0.1426,0.25,22,2,1,30,1,0,1,1,3,-0.6025,260,1
V00880,Education,Mobile,Morning,UK,Thu,0.7626,0.237,0.2332,10,2,1,12,1,1,1,1,1,0.2185,89,1
V00881,Music,Mobile,Evening,AU,Wed,0.8299,0.5411,0.1199,0,3,1,10,0,0,0,1,5,0.1058,293,1
V00882,Gaming,Desktop,Evening,IN,Tue,0.1807,0.6096,0.104,2,1,1,12,1,0,1,1,2,0.254,262,0
V00883,Gaming,Desktop,Night,CA,Fri,0.5609,0.8927,0.25,3,1,4,30,0,1,1,1,1,-0.6084,98,1
V00884,Tech Reviews,TV,Morning,US,Tue,0.9313,0.1369,0.25,8,0,1,20,1,0,1,0,2,0.7664,91,1
V00885,Gaming,Desktop,Night,IN,Tue,0.824,0.2315,0.25,1,1,1,8,0,1,1,1,2,1.1877,141,1
V00886,Music,Tablet,Afternoon,US,Mon,0.2998,-0.1124,0.1815,5,3,1,20,0,0,1,1,5,0.0664,233,1
V00887,Education,Mobile,Afternoon,AU,Fri,0.9069,-0.1964,0.1722,8,1,1,12,1,1,1,1,2,1.1657,56,1
V00888,Gaming,Mobile,Afternoon,BR,Thu,0.6401,0.3669,0.2343,9,0,1,12,1,0,1,0,4,0.5402,157,1
V00889,Education,Mobile,Evening,UK,Wed,0.4785,-0.0148,0.1132,7,0,0,20,1,1,1,0,5,0.1675,166,1
V00890,Music,Mobile,Afternoon,US,Tue,0.2926,0.7483,0.25,14,0,2,12,1,0,1,0,7,-1.0356,21,1
V00891,Tech Reviews,Mobile,Evening,US,Sun,0.6495,-0.2757,0.25,7,2,1,5,0,0,1,1,1,-0.1233,316,0
V00892,Tech Reviews,Desktop,Night,CA,Mon,0.5977,0.4648,0.1674,12,1,0,10,0,0,1,1,2,0.9953,288,1
V00893,Education,Mobile,Evening,IN,Thu,0.412,-0.1022,0.25,11,0,0,30,1,0,1,0,3,-0.3873,127,0
V00894,Music,Tablet,Evening,AU,Wed,0.5152,-0.0318,0.0964,11,1,0,15,1,1,1,1,2,0.0787,157,1
V00895,Gaming,TV,Night,US,Sat,0.5232,0.4849,0.25,8,1,1,30,1,0,1,1,4,-1.0757,43,1
V00896,Education,Mobile,Evening,AU,Sat,0.5872,0.0232,0.1081,2,0,0,10,1,1,1,0,3,0.3715,87,1
V00897,Tech Reviews,Mobile,Evening,CA,Sun,0.7295,0.084,0.0516,2,0,1,15,0,0,1,0,6,0.4636,315,1
V00898,Gaming,Mobile,Afternoon,UK,Sun,0.2877,-0.0286,0.25,1,0,0,20,1,1,1,0,2,2.3438,214,1
V00899,Gaming,Mobile,Night,IN,Fri,0.2744,0.9583,0.25,6,2,1,8,0,1,1,1,2,0.2329,263,1
V00900,Gaming,Mobile,Evening,US,Thu,0.632,0.0454,0.239,7,10,1,3,1,0,1,1,4,0.3019,128,1
V00901,Gaming,Mobile,Afternoon,IN,Sun,0.8734,0.2996,0.0372,7,0,0,15,0,1,1,0,3,-0.1535,50,0
V00902,Gaming,Mobile,Afternoon,PH,Fri,0.8389,0.2033,0.1799,8,0,1,15,0,1,1,0,9,-0.0864,111,1
V00903,Vlogs,Mobile,Night,UK,Sun,0.5721,0.3641,0.25,20,2,3,3,0,0,1,1,3,-0.3014,318,1
V00904,Vlogs,Tablet,Morning,PH,Sun,0.5524,0.0464,0.126,3,0,0,12,0,0,1,0,3,1.3595,196,1
V00905,Tech Reviews,Desktop,Night,IN,Fri,0.6722,0.2037,0.25,8,0,1,15,0,0,1,0,8,-0.5157,76,1
V00906,Tech Reviews,Tablet,Morning,US,Sun,0.8218,0.4297,0.25,7,0,2,8,0,0,1,0,3,1.1487,55,1
V00907,Education,Mobile,Night,IN,Mon,0.621,-0.0479,0.2051,3,2,0,5,0,0,1,1,2,-0.0869,159,0
V00908,Education,Mobile,Afternoon,IN,Tue,0.9427,0.6939,0.1692,4,1,0,20,1,1,1,1,2,-0.8369,88,1
V00909,Education,Desktop,Evening,UK,Fri,0.5561,0.7305,0.1983,5,1,0,30,1,0,1,1,6,-0.56,178,1
V00910,Vlogs,Mobile,Night,US,Sun,0.2291,0.5105,0.25,7,1,1,12,0,0,1,1,3,-0.6908,60,0
V00911,Education,Mobile,Evening,UK,Mon,0.6862,0.3066,0.1512,5,1,0,8,1,0,1,1,2,-0.5344,298,1
V00912,Music,Desktop,Evening,US,Sun,0.7661,-0.8564,0.2229,15,1,1,12,0,0,1,1,2,-1.2075,179,0
V00913,Vlogs,Desktop,Morning,US,Mon,0.728,0.4412,0.0057,19,2,0,10,1,0,1,1,1,-0.7469,237,1
V00914,Vlogs,Mobile,Morning,UK,Wed,0.4878,0.1313,0.1315,4,1,0,12,1,1,1,1,6,-2.4793,243,1
V00915,Vlogs,Mobile,Afternoon,UK,Mon,0.8913,0.1864,0.25,7,0,0,3,1,0,1,0,3,0.1058,133,1
V00916,Education,Mobile,Evening,NG,Thu,0.8762,-0.441,0.1176,4,0,2,30,0,0,1,0,6,-0.56,203,1
V00917,Comedy,Mobile,Morning,UK,Sun,0.3766,0.4676,0.2076,2,0,1,5,0,0,1,0,6,-0.2213,281,1
V00918,Tech Reviews,Mobile,Morning,AU,Fri,0.3237,-0.2705,0.25,13,3,0,12,0,0,1,1,5,-0.8236,59,1
V00919,Gaming,Mobile,Evening,IN,Sat,0.5794,0.325,0.0744,16,1,0,15,0,0,1,1,2,1.3588,85,0
V00920,Tech Reviews,Mobile,Evening,CA,Mon,0.1949,0.6238,0.1263,1,1,2,15,1,0,1,1,3,-1.8828,346,0
V00921,Vlogs,Tablet,Evening,US,Fri,0.886,0.1017,0.25,2,1,1,10,0,0,1,1,2,0.9351,271,1
V00922,Tech Reviews,Desktop,Afternoon,NG,Fri,0.6722,0.7421,0.1042,4,1,3,12,0,0,1,1,5,-1.5714,328,1
V00923,Tech Reviews,Desktop,Morning,IN,Tue,0.2883,-0.0039,0.0984,10,0,0,12,0,0,1,0,4,-0.7431,331,0
V00924,Vlogs,Mobile,Night,PH,Thu,0.6938,0.5082,0.25,5,1,1,8,1,0,1,1,4,0.3652,180,1
V00925,Gaming,Mobile,Afternoon,UK,Mon,0.4735,-0.2158,0.25,13,2,1,10,0,1,1,1,4,1.9499,205,1
V00926,Education,Mobile,Night,US,Sat,0.7793,0.6718,0.25,5,0,0,5,0,1,1,0,5,0.7789,146,1
V00927,Vlogs,Mobile,Night,CA,Fri,0.7576,0.6129,0.25,11,1,0,5,1,1,1,1,7,-2.5818,214,1
V00928,Music,Mobile,Night,US,Thu,0.7009,0.458,0.25,5,1,1,5,1,0,1,1,3,0.3477,280,1
V00929,Education,Desktop,Afternoon,IN,Sat,0.7756,0.1306,0.25,6,0,0,12,0,0,1,0,2,-0.8082,275,0
V00930,Gaming,Desktop,Night,US,Sun,0.7693,-0.2528,0.25,4,3,1,20,0,1,1,1,5,2.3979,9,1
V00931,Tech Reviews,Mobile,Night,IN,Tue,0.5925,0.1316,0.25,10,1,3,60,0,0,1,1,3,0.3105,148,1
V00932,Comedy,Mobile,Evening,BR,Sat,0.9211,0.7019,0.25,9,3,1,15,1,0,1,1,3,0.953,134,1
V00933,Vlogs,Tablet,Afternoon,IN,Wed,0.7664,0.3294,0.0237,3,0,0,10,0,0,1,0,3,-0.8721,77,0
V00934,Gaming,Mobile,Afternoon,AU,Tue,0.658,-0.3102,0.1896,7,2,1,8,0,1,1,1,4,-0.9335,188,0
V00935,Education,Mobile,Morning,IN,Mon,0.8339,-0.1474,0.1705,1,0,0,15,1,0,1,0,3,-0.0496,72,1
V00936,Gaming,Mobile,Evening,IN,Mon,0.7864,0.7562,0.0619,9,0,2,5,1,0,1,0,3,-0.7515,32,1
V00937,Comedy,Desktop,Evening,NG,Fri,0.3796,0.4654,0.25,11,0,0,10,1,0,1,0,6,0.3289,0,1
V00938,Gaming,Tablet,Afternoon,PH,Thu,0.37,-0.1889,0.1962,1,3,1,15,0,0,1,1,5,-0.4475,53,1
V00939,Vlogs,Mobile,Evening,AU,Tue,0.3355,-0.391,0.2001,2,0,0,12,0,0,1,0,4,-0.0271,207,0
V00940,Education,TV,Afternoon,US,Sun,0.4079,0.0425,0.2245,6,3,0,12,0,0,1,1,2,0.9683,227,1
V00941,Vlogs,TV,Evening,IN,Thu,0.6799,-0.4235,0.2404,15,1,1,45,0,0,1,1,8,0.0314,170,1
V00942,Music,Mobile,Night,US,Fri,0.994,0.2208,0.1822,0,7,0,12,0,0,0,1,2,-0.2679,74,1
V00943,Tech Reviews,Mobile,Afternoon,UK,Wed,0.6105,1.0,0.1137,26,3,2,15,0,0,1,1,1,-0.709,196,1
V00944,Gaming,Mobile,Afternoon,IN,Mon,0.6015,-0.3268,0.0706,2,1,0,60,1,0,1,1,7,-0.5263,153,0
V00945,Gaming,Tablet,Morning,PH,Sun,0.7395,0.2093,0.25,1,1,2,15,0,0,1,1,4,0.7071,253,0
V00946,Gaming,Mobile,Evening,PH,Thu,0.7442,0.7785,0.1529,6,2,1,12,0,1,1,1,4,-0.1383,15,1
V00947,Comedy,Desktop,Evening,UK,Mon,0.5362,0.5647,0.0674,12,2,0,10,1,0,1,1,3,-0.9584,122,1
V00948,Tech Reviews,Mobile,Night,US,Sun,0.5479,0.2235,0.0122,17,1,1,45,0,0,1,1,2,-0.3986,349,0
V00949,Vlogs,Desktop,Afternoon,PH,Fri,0.6173,0.2244,0.1661,5,0,1,10,0,1,1,0,4,0.83,297,1
V00950,Music,Mobile,Night,US,Sat,0.4884,-0.1592,0.25,5,0,1,5,0,0,1,0,5,-0.3198,325,1
V00951,Music,Desktop,Morning,IN,Wed,0.5474,0.1783,0.1673,11,1,0,30,0,0,1,1,4,-2.5697,213,1
V00952,Gaming,TV,Evening,US,Tue,0.5637,0.3725,0.25,7,0,1,10,1,0,1,0,4,0.905,183,1
V00953,Comedy,TV,Morning,UK,Sun,0.8528,0.6999,0.043,16,1,4,15,1,0,1,1,3,-0.2453,127,1
V00954,Vlogs,TV,Night,BR,Thu,0.6231,0.0443,0.1417,21,0,0,15,0,1,1,0,4,0.7943,125,1
V00955,Education,Mobile,Evening,US,Mon,0.4763,0.2079,0.1881,13,0,0,10,0,0,1,0,3,-0.4087,273,1
V00956,Vlogs,Desktop,Evening,UK,Wed,0.6553,-0.0807,0.1344,5,1,0,12,1,1,1,1,8,0.4793,208,1
V00957,Gaming,Mobile,Night,UK,Mon,0.7047,0.3656,0.2035,11,3,0,8,1,0,1,1,5,0.5723,246,1
V00958,Gaming,Mobile,Afternoon,NG,Mon,0.7264,0.5778,0.25,2,2,1,30,0,0,1,1,3,-0.7376,226,1
V00959,Music,Mobile,Morning,PH,Fri,0.613,0.5193,0.1982,5,2,0,15,0,0,1,1,6,-1.3322,146,1
V00960,Gaming,Mobile,Night,US,Sun,0.3505,-0.1647,0.0741,2,2,1,30,0,0,1,1,4,-1.145,141,0
V00961,Music,Mobile,Afternoon,US,Wed,0.6049,0.3358,0.0855,5,1,0,10,0,0,1,1,1,0.2033,313,0
V00962,Education,Tablet,Morning,IN,Fri,0.7539,0.0226,0.0977,11,1,2,15,0,0,1,1,3,-0.1521,38,0
V00963,Education,Mobile,Evening,UK,Fri,0.7479,0.6642,0.25,11,1,1,8,0,0,1,1,4,-0.0198,328,1
V00964,Education,Desktop,Evening,CA,Thu,0.5114,0.2187,0.2431,12,0,0,10,0,1,1,0,2,0.427,272,0
V00965,Education,Mobile,Morning,US,Sat,0.5596,-0.2974,0.1547,7,2,0,10,0,0,1,1,6,-0.324,67,1
V00966,Music,Mobile,Afternoon,US,Sat,0.3958,0.1965,0.1051,15,2,0,15,0,0,1,1,3,-0.4533,181,0
V00967,Education,Mobile,Morning,CA,Tue,0.4103,0.4542,0.2097,9,1,0,15,1,0,1,1,4,-0.8246,234,1
V00968,Vlogs,Tablet,Evening,US,Tue,0.7922,0.3727,0.1539,12,0,0,8,1,0,1,0,1,0.3741,50,1
V00969,Vlogs,TV,Night,PH,Fri,0.8556,0.0855,0.1708,1,0,1,5,0,0,1,0,3,1.6996,191,1
V00970,Music,TV,Night,US,Fri,0.281,0.0576,0.25,1,0,0,20,0,0,1,0,2,-0.5026,181,0
V00971,Comedy,Tablet,Evening,US,Mon,0.5678,-0.0953,0.25,2,0,0,15,0,0,1,0,5,0.4469,309,1
V00972,Music,Mobile,Afternoon,BR,Mon,0.7395,0.13,0.25,9,3,0,10,1,1,1,1,8,1.3202,330,1
V00973,Gaming,Mobile,Night,UK,Wed,0.8162,-0.0452,0.25,3,2,2,5,1,1,1,1,2,-0.6761,326,0
V00974,Gaming,Desktop,Evening,CA,Thu,0.2291,0.6486,0.0384,1,1,1,5,0,0,1,1,1,1.755,155,0
V00975,Education,Mobile,Afternoon,US,Fri,0.7117,-0.0624,0.25,1,2,2,12,1,0,1,1,1,-0.9313,335,1
V00976,Vlogs,Mobile,Night,IN,Mon,0.7283,0.3265,0.25,4,0,0,12,0,0,1,0,5,0.5545,158,1
V00977,Gaming,Mobile,Night,CA,Sun,0.3582,0.3006,0.1576,1,1,0,10,0,0,1,1,6,-1.1108,213,1
V00978,Vlogs,Desktop,Evening,UK,Sat,0.7372,0.6394,0.0233,5,0,2,15,0,0,1,0,6,0.5256,55,0
V00979,Vlogs,Desktop,Evening,AU,Tue,0.6865,0.694,0.1601,3,1,1,20,0,0,1,1,6,-0.6562,8,1
V00980,Education,Mobile,Afternoon,IN,Fri,0.6637,0.5445,0.25,7,2,4,15,0,0,1,1,2,-2.3055,350,1
V00981,Tech Reviews,Mobile,Afternoon,UK,Thu,0.372,0.4141,0.25,0,0,0,30,1,0,0,0,3,1.3949,249,1
V00982,Gaming,Desktop,Evening,IN,Thu,0.865,-0.1185,0.1114,3,0,1,15,1,1,1,0,1,0.2069,183,1
V00983,Gaming,Desktop,Afternoon,IN,Fri,0.8453,-0.1262,0.1347,5,0,0,5,1,0,1,0,4,-0.5383,324,0
V00984,Music,Mobile,Evening,US,Sat,0.3539,-0.0414,0.25,12,0,0,8,1,0,1,0,5,-0.2339,301,1
V00985,Vlogs,Desktop,Night,UK,Sun,0.3385,0.5657,0.1281,11,2,1,12,1,0,1,1,4,-0.1917,146,0
V00986,Music,Mobile,Night,UK,Mon,0.6583,0.3079,0.25,1,0,1,10,0,0,1,0,3,-0.3571,212,1
V00987,Vlogs,Mobile,Evening,UK,Tue,0.7683,0.6101,0.1241,6,2,1,15,0,0,1,1,7,-0.3895,349,1
V00988,Education,Desktop,Night,AU,Mon,0.4135,0.6611,0.0953,5,0,1,15,0,1,1,0,4,-0.1392,356,1
V00989,Tech Reviews,Desktop,Night,IN,Fri,0.5904,0.0041,0.112,6,1,1,12,0,0,1,1,6,1.9887,332,0
V00990,Tech Reviews,Mobile,Evening,NG,Sun,0.6589,0.2922,0.0642,10,0,1,15,1,1,1,0,3,-2.2795,64,1
V00991,Music,Desktop,Afternoon,US,Mon,0.8335,0.2751,0.25,2,0,0,30,0,1,1,0,6,-2.0133,133,1
V00992,Education,Desktop,Afternoon,UK,Wed,0.5367,0.1554,0.019,9,1,0,12,1,0,1,1,2,0.4489,299,0
V00993,Vlogs,Desktop,Afternoon,AU,Wed,0.7322,0.0768,0.1161,7,2,0,10,0,0,1,1,6,-2.5838,338,1
V00994,Education,Desktop,Morning,IN,Mon,0.7265,0.7302,0.246,9,0,0,12,0,0,1,0,4,-0.5003,22,1
V00995,Gaming,Desktop,Afternoon,IN,Wed,0.5608,0.2997,0.25,4,0,0,8,1,0,1,0,2,-0.7846,315,1
V00996,Comedy,Mobile,Afternoon,US,Mon,0.8922,0.285,0.25,2,1,1,5,1,0,1,1,3,-0.0388,190,1
V00997,Gaming,Mobile,Evening,UK,Wed,0.6751,-0.0251,0.0919,14,0,1,12,0,0,1,0,3,-0.6264,326,0
V00998,Comedy,Mobile,Night,US,Thu,0.3555,0.5366,0.25,5,0,0,30,0,0,1,0,6,-0.1482,240,0
V00999,Vlogs,Mobile,Morning,BR,Tue,0.785,-0.1019,0.25,8,0,0,30,0,0,1,0,7,-0.7797,329,1
V01000,Gaming,Desktop,Evening,UK,Wed,0.6197,0.4529,0.25,9,1,1,15,0,0,1,1,5,-1.2576,295,1
V01001,Vlogs,Mobile,Evening,PH,Tue,0.5958,0.4632,0.25,6,0,0,20,1,0,1,0,1,-0.2661,16,1
V01002,Tech Reviews,Mobile,Morning,CA,Sun,0.2648,0.1232,0.2187,16,1,1,30,0,1,1,1,5,0.5109,253,0
V01003,Music,Mobile,Night,UK,Thu,0.7306,0.4007,0.25,10,5,3,30,0,1,1,1,1,0.63,166,1
V01004,Tech Reviews,Mobile,Evening,IN,Tue,0.9266,0.3506,0.25,5,0,2,15,1,1,1,0,3,0.1803,77,1
V01005,Music,Mobile,Afternoon,PH,Sat,0.6085,0.265,0.1246,9,2,2,12,1,0,1,1,1,1.2752,129,0
V01006,Music,Desktop,Night,PH,Mon,0.5092,0.2849,0.25,22,0,0,8,1,0,1,0,4,0.0858,44,1
V01007,Tech Reviews,Mobile,Afternoon,US,Thu,0.6913,0.3035,0.178,2,1,1,3,1,0,1,1,3,0.8227,76,1
V01008,Education,Desktop,Evening,UK,Sun,1.0,0.3294,0.25,9,1,0,15,1,0,1,1,9,-0.264,189,1
V01009,Vlogs,Tablet,Morning,UK,Thu,0.758,0.3029,0.1188,6,0,0,12,0,1,1,0,2,0.4572,268,1
V01010,Education,Mobile,Night,US,Fri,0.6783,-0.1395,0.0269,1,0,0,5,0,0,1,0,3,1.9592,282,0
V01011,Comedy,Mobile,Evening,IN,Sat,0.4407,0.2222,0.25,4,0,0,10,0,0,1,0,5,0.1778,285,1
V01012,Comedy,Mobile,Evening,PH,Mon,0.4176,0.3807,0.25,1,0,1,12,0,1,1,0,1,1.1972,158,1
V01013,Gaming,Desktop,Afternoon,UK,Sun,0.7474,0.317,0.0529,13,3,1,20,0,0,1,1,2,0.0101,23,1
V01014,Music,Desktop,Evening,CA,Sat,0.3586,0.6424,0.1571,28,1,0,10,0,1,1,1,2,-1.2541,238,0
V01015,Comedy,Mobile,Night,IN,Mon,0.2769,0.5156,0.0526,11,1,1,15,0,1,1,1,3,0.1581,178,1
V01016,Gaming,Mobile,Evening,UK,Wed,0.2762,-0.0508,0.1377,4,1,1,5,0,0,1,1,3,0.5343,347,0
V01017,Vlogs,TV,Evening,US,Tue,0.4195,0.2167,0.1954,5,6,0,45,0,0,1,1,6,0.8493,329,1
V01018,Comedy,Mobile,Evening,CA,Tue,0.6861,0.1617,0.0638,3,1,0,45,1,0,1,1,5,-0.6813,109,1
V01019,Gaming,Mobile,Night,PH,Sat,0.5037,0.2783,0.0724,7,0,0,15,1,1,1,0,6,3.7662,348,1
V01020,Music,TV,Evening,CA,Wed,0.6139,0.2789,0.25,6,1,0,15,0,0,1,1,2,1.0797,161,1
V01021,Education,Desktop,Night,US,Tue,0.2822,0.5124,0.1745,7,0,0,20,0,1,1,0,3,1.2566,18,0
V01022,Comedy,TV,Night,US,Sun,0.9082,0.3474,0.25,9,2,0,45,0,0,1,1,5,0.8796,272,1
V01023,Comedy,Desktop,Evening,US,Sun,0.9206,0.7476,0.25,16,0,0,15,0,0,1,0,3,-0.8406,10,1
V01024,Comedy,TV,Afternoon,IN,Wed,0.5243,0.3716,0.1437,19,4,2,20,0,0,1,1,3,-0.4185,117,0
V01025,Vlogs,Mobile,Evening,AU,Thu,0.6445,-0.0356,0.25,5,1,1,8,1,0,1,1,4,0.5627,304,1
V01026,Tech Reviews,Desktop,Night,US,Thu,0.7285,0.1024,0.25,8,1,0,8,0,0,1,1,7,-1.8452,309,1
V01027,Tech Reviews,TV,Afternoon,PH,Wed,0.8911,0.5094,0.2313,2,2,0,20,0,0,1,1,2,-0.4746,145,1
V01028,Education,Desktop,Evening,IN,Fri,0.8411,-0.3334,0.0876,1,0,0,30,1,0,1,0,7,-0.5043,10,1
V01029,Tech Reviews,Mobile,Night,CA,Mon,0.5813,-0.2314,0.25,7,1,1,15,0,0,1,1,3,0.6062,176,0
V01030,Gaming,Mobile,Afternoon,BR,Sun,0.4961,0.2841,0.25,7,4,1,15,0,0,1,1,4,-0.9933,233,0
V01031,Vlogs,Mobile,Evening,US,Thu,0.3714,0.6414,0.1549,5,0,0,15,1,1,1,0,8,2.0106,313,1
V01032,Education,Mobile,Afternoon,NG,Sat,0.6701,0.7767,0.2437,0,0,1,30,0,0,0,0,2,3.2253,54,1
V01033,Gaming,Mobile,Morning,US,Mon,0.5533,0.1975,0.1676,8,0,1,20,1,1,1,0,1,0.4332,49,0
V01034,Gaming,Desktop,Night,UK,Fri,0.6113,0.6831,0.25,7,0,5,20,1,0,1,0,4,1.244,186,1
V01035,Music,Desktop,Morning,PH,Thu,0.2848,0.3075,0.25,5,0,2,5,0,0,1,0,3,0.4963,14,1
V01036,Education,Mobile,Afternoon,NG,Sun,0.5302,-0.3019,0.1777,8,2,3,20,0,0,1,1,6,-0.5405,354,0
V01037,Music,Desktop,Night,IN,Mon,0.4688,0.2769,0.25,13,6,1,20,1,1,1,1,4,-0.9377,120,1
V01038,Gaming,Mobile,Afternoon,IN,Sat,0.7855,0.0448,0.1539,5,0,0,8,1,1,1,0,4,0.3428,191,1
V01039,Education,Mobile,Night,CA,Wed,0.7091,0.6289,0.1281,2,2,0,12,0,0,1,1,1,-0.6747,226,1
V01040,Vlogs,Mobile,Night,PH,Wed,0.4074,0.2702,0.1987,7,1,0,5,0,0,1,1,3,1.0134,173,1
V01041,Tech Reviews,Mobile,Afternoon,US,Sun,0.478,-0.2056,0.25,7,3,1,12,1,0,1,1,4,-0.6431,102,1
V01042,Education,Mobile,Morning,AU,Sat,0.7069,-0.2899,0.0783,2,2,0,15,0,0,1,1,3,0.2205,298,1
V01043,Music,Mobile,Evening,IN,Thu,0.6215,0.272,0.2287,7,3,1,8,0,0,1,1,2,-0.8573,62,1
V01044,Tech Reviews,Mobile,Evening,IN,Tue,0.6286,-0.6397,0.1527,15,4,0,8,0,0,1,1,5,-0.9255,219,0
V01045,Music,TV,Morning,UK,Fri,0.6682,0.0831,0.25,3,0,0,15,0,1,1,0,2,1.4442,215,0
V01046,Education,Mobile,Evening,IN,Fri,0.8186,0.3678,0.016,7,0,0,20,1,0,1,0,9,-0.4613,133,1
V01047,Gaming,Desktop,Morning,NG,Thu,0.5705,-0.1217,0.0993,8,0,0,8,0,0,1,0,1,-0.4059,29,1
V01048,Tech Reviews,Desktop,Night,IN,Sat,0.4668,0.6577,0.2145,2,0,1,30,0,0,1,0,7,-0.6466,353,1
V01049,Gaming,Desktop,Morning,BR,Tue,0.7142,0.7326,0.0208,4,7,0,20,1,0,1,1,2,-0.5025,196,1
V01050,Tech Reviews,Tablet,Morning,US,Fri,0.6141,-0.1063,0.25,4,1,0,15,0,0,1,1,5,-0.1071,266,1
V01051,Vlogs,Mobile,Afternoon,CA,Sat,0.7248,0.1667,0.25,4,2,1,8,0,0,1,1,2,-2.0242,328,1
V01052,Comedy,Mobile,Night,AU,Sat,0.8449,0.658,0.1313,12,3,0,30,0,0,1,1,3,0.8131,187,1
V01053,Tech Reviews,TV,Evening,CA,Tue,0.5876,0.2795,0.0959,9,0,1,12,1,0,1,0,4,0.3945,144,0
V01054,Comedy,Mobile,Night,IN,Tue,0.5458,-0.2499,0.0386,11,2,1,15,0,0,1,1,4,0.8771,182,1
V01055,Education,Desktop,Afternoon,IN,Sun,0.1892,0.2255,0.1984,3,2,1,12,0,0,1,1,2,1.2951,135,1
V01056,Tech Reviews,Desktop,Afternoon,PH,Sat,0.4417,-0.0441,0.25,14,0,1,15,1,1,1,0,1,0.1459,114,1
V01057,Vlogs,Desktop,Afternoon,AU,Thu,0.4367,0.7011,0.1167,6,0,0,20,0,0,1,0,3,0.1038,218,1
V01058,Vlogs,Tablet,Evening,US,Mon,0.6195,0.5103,0.0343,7,3,1,5,1,0,1,1,7,0.5969,129,0
V01059,Music,Tablet,Evening,PH,Sat,0.9136,0.1608,0.2115,14,1,0,12,1,1,1,1,5,-1.3162,230,1
V01060,Tech Reviews,Desktop,Evening,UK,Fri,0.3396,0.334,0.1186,8,0,1,15,0,0,1,0,1,-0.3582,222,1
V01061,Comedy,Mobile,Afternoon,US,Tue,0.6386,-0.2171,0.1755,6,0,0,5,0,1,1,0,5,0.9789,306,1
V01062,Tech Reviews,TV,Night,PH,Wed,0.5817,-0.0064,0.1744,19,1,0,15,0,0,1,1,6,0.8637,314,1
V01063,Vlogs,Mobile,Afternoon,UK,Fri,0.3268,0.8702,0.1847,7,7,2,12,1,0,1,1,2,2.199,21,1
V01064,Vlogs,Mobile,Night,AU,Thu,0.7209,0.3003,0.25,3,0,0,8,1,0,1,0,4,-0.0763,138,1
V01065,Music,TV,Morning,US,Fri,0.8447,0.6334,0.25,4,0,0,10,0,0,1,0,1,1.2167,15,1
